student_id,name,gender,age,school,math_score,science_score,english_score,attendance_pct,extracurricular,parent_education,lunch_type,test_prep,total_score,average_score,grade
STU11565,Saanvi Gupta,Female,19,City High,61.9152213221992,79.04911498684662,49.00089997537083,100.0,nan,Bachelor,Free,None,189.96523628441665,63.32174542813888,C
STU11566,Ira Singh,Female,16,nan,70.40870023829453,55.01999820250239,71.86420099937034,72.03068164498751,Sports,Bachelor,Paid,None,197.29289944016728,65.76429981338909,C
STU11567,Amaira Nair,Female,18,ABC Public School,85.95415184349231,49.378594640801694,73.20314353034638,94.05954510120532,None,nan,Paid,None,208.5358900146404,69.51196333821346,C
STU11568,Aadhya Chatterjee,Female,15,Global Academy,77.2622747115548,71.20498363783855,73.78322487057194,78.72384008779213,Music,Bachelor,Paid,None,222.2504832199653,74.0834944066551,B
STU11569,Dhruv Malhotra,Female,17,Global Academy,72.33859663118534,,100.0,76.57520915751297,Music,Master,nan,None,,,
STU11570,Ananya Menon,nan,18,ABC Public School,35.50927380548123,72.29369779458779,64.4265795144788,95.23426366616172,Music,Master,Paid,None,172.2295511145478,57.40985037151594,D
STU11571,Aryan Kumar,Male,15,City High,71.65063973153563,63.23127728280552,81.84797072348032,76.16912744989006,Sports,PhD,Paid,Completed,216.72988773782146,72.24329591260715,B
STU11572,Pari Bose,Female,17,XYZ International,,74.92253083693322,,88.77074716925326,Music,Bachelor,Free,None,,,
STU11573,Ananya Verma,Female,17,Global Academy,19.842162255297247,48.62639674505557,63.85633208798897,80.11058577840235,None,High School,Free,None,132.3248910883418,44.108297029447264,F
STU11574,Avni Mukherjee,Male,17,City High,75.34073814463437,86.17428412021465,81.66803283817116,61.430633041035264,None,High School,Paid,None,243.1830551030202,81.0610183676734,A
STU11575,Arjun Chakraborty,nan,17,City High,62.60962137865304,65.43751721008834,70.02814875683038,89.7771598010435,nan,Bachelor,Free,None,198.07528734557175,66.02509578185725,C
STU11576,Shivansh Menon,Female,15,Global Academy,52.25307495465583,78.68931735066752,82.50291861092063,86.2632127295679,None,Bachelor,Paid,None,213.44531091624398,71.14843697208133,B
STU11577,Arjun Saxena,Male,16,ABC Public School,77.0169287586793,81.43825645798844,95.53155148106057,65.89919485585182,Debate,High School,Paid,Completed,253.98673669772833,84.66224556590944,A
STU11578,Trisha Nair,Male,19,Global Academy,90.64558850910996,51.79577066687662,73.8095866876092,78.01410458461137,Music,High School,Paid,None,216.25094586359577,72.08364862119859,B
STU11579,Anika Gupta,Female,19,Sunshine Secondary,76.6284609325663,80.35160513451306,68.62649725117859,66.93007883287696,None,Master,Free,None,225.60656331825794,75.20218777275265,B
STU11580,Vihaan Singh,Female,19,Sunshine Secondary,59.432120731077106,48.04906514797944,84.61867420572496,92.31689887296413,None,Bachelor,Paid,None,192.09986008478148,64.03328669492716,C
STU11581,Aarohi Chakraborty,Female,16,Global Academy,50.847952633877654,48.818071601361495,88.7598379912121,98.87993202710096,Sports,Bachelor,Paid,Completed,188.42586222645124,62.80862074215042,C
STU11582,Pari Nair,Male,17,XYZ International,67.16941450684315,95.49598930383809,61.40090952729541,93.49490605046185,None,Master,Paid,None,224.06631333797668,74.6887711126589,B
STU11583,Ananya Chatterjee,Male,17,nan,78.09753938572382,83.56594716315274,66.5645149255431,94.89130156800091,Music,Bachelor,Paid,None,228.22800147441967,76.07600049147322,B
STU11584,Dhruv Sharma,Male,18,XYZ International,59.19420460649408,97.03129845607256,80.10507926209515,79.82169594333186,Debate,High School,Paid,None,236.3305823246618,78.77686077488727,B
STU11585,Kiara Bose,Male,19,City High,60.64425512523805,62.81700357148925,,90.46928011110374,None,Master,Free,None,,,
STU11586,Shivansh Banerjee,Male,19,ABC Public School,100.0,69.43400129709212,60.548015844158556,84.90931369857839,None,High School,Free,None,229.98201714125068,76.6606723804169,B
STU11587,Vivaan Saxena,Female,17,nan,81.17977918939589,75.38296645453309,78.48833793474473,86.85314516088819,None,Master,Paid,None,235.05108357867368,78.35036119289123,B
STU11588,Atharv Sharma,Male,19,Global Academy,82.25193017590448,67.82926206768548,,94.57431460454522,None,Master,Free,None,,,
STU11589,Shivansh Gupta,Male,17,Global Academy,43.09571140911782,57.554095710257336,67.98737092923629,96.75487420647237,Sports,Bachelor,Free,None,168.63717804861145,56.21239268287048,D
STU11590,Ananya Bose,Male,17,ABC Public School,54.39216981059809,55.454814229679315,72.73618518397484,81.10243610361485,Sports,Bachelor,Paid,Completed,182.58316922425223,60.861056408084075,C
STU11591,Pari Banerjee,Male,17,Global Academy,66.12022459181358,70.99407125960529,65.08112317264657,70.92355188644952,Music,Bachelor,Paid,None,202.19541902406547,67.39847300802182,C
STU11592,Rudra Banerjee,Female,15,Global Academy,49.98293663172276,53.06396221672773,58.85715088905633,83.12595465307143,None,Master,Paid,None,161.90404973750682,53.96801657916894,D
STU11593,Diya Banerjee,Female,15,Global Academy,89.00595948333941,52.671911106864066,66.03522472046176,82.80726714686116,Sports,High School,Free,None,207.7130953106652,69.23769843688841,C
STU11594,Ira Mehta,Female,15,XYZ International,86.15468459885969,,72.88718820211088,87.84597880014157,None,Bachelor,Paid,Completed,,,
STU11595,Ishaan Joshi,Male,15,City High,56.996819939239195,66.66776907920139,54.298929342368446,93.32995918464123,Music,High School,Free,None,177.96351836080902,59.32117278693634,D
STU11596,Anaya Das,Male,16,ABC Public School,91.75877909911227,81.12088778814359,66.9118448249741,65.85418034515942,None,PhD,Free,None,239.79151171222998,79.93050390407666,B
STU11597,Aditya Bose,Female,18,City High,64.93621854920087,62.05124025884021,73.05396156711286,78.29086448808525,Sports,PhD,nan,None,200.04142037515396,66.68047345838465,C
STU11598,Advait Choudhary,Male,18,ABC Public School,100.0,59.8624167003425,86.3359189214984,75.3611181068256,Sports,Master,Free,Completed,246.1983356218409,82.06611187394697,A
STU11599,Kiara Patel,Female,17,XYZ International,67.17029195787555,,68.24889174239362,97.5089378869179,Sports,Bachelor,Free,Completed,,,
STU11600,Atharv Mehta,Male,19,ABC Public School,73.64289125492633,56.63165175624642,57.049171798689336,82.91629106647612,Debate,High School,Paid,None,187.32371480986208,62.44123826995403,C
STU11601,Shivansh Saxena,Female,15,ABC Public School,85.99855161754337,58.786211842206406,69.48407984762726,79.87116430438212,Sports,Bachelor,Paid,None,214.26884330737704,71.42294776912568,B
STU11602,Atharv Gupta,Male,18,ABC Public School,84.16450024711713,59.341638534688194,65.20116835091892,90.38301692446578,None,Master,nan,Completed,208.70730713272425,69.56910237757475,C
STU11603,Shivansh Nair,Female,18,Sunshine Secondary,72.6609809920384,65.06417051186226,78.62614266068836,79.06993649083978,Music,Bachelor,Free,None,216.35129416458904,72.117098054863,B
STU11604,Arjun Ghosh,Female,15,City High,62.88289520834246,92.81411160614263,67.94513608365325,84.8480522320315,None,Bachelor,Free,None,223.64214289813833,74.5473809660461,B
STU11605,Arjun Choudhary,Female,16,XYZ International,72.71199049989679,48.7249564505998,39.473200541048755,100.0,None,Master,Paid,Completed,160.91014749154533,53.63671583051511,D
STU11606,Aryan Menon,Female,16,City High,52.75723742185828,86.13710614964442,100.0,100.0,Debate,Bachelor,Paid,nan,238.8943435715027,79.63144785716757,B
STU11607,Anaya Chakraborty,nan,18,City High,67.28200578296173,78.32901458805884,73.70835949909116,80.92615676937181,Sports,Master,Free,None,219.31937987011173,73.10645995670392,B
STU11608,Aditya Kumar,Female,16,Sunshine Secondary,48.360387012530076,89.9377038631799,73.07029812370295,83.17638197840422,None,Bachelor,Free,None,211.36838899941296,70.45612966647099,B
STU11609,Aadhya Chatterjee,Male,15,ABC Public School,,100.0,53.503080336035616,78.80971499269195,Sports,High School,Paid,Completed,,,
STU11610,Vihaan Choudhary,Male,18,XYZ International,65.75640146209165,88.04034229102997,54.425168808460654,65.7413472495983,Sports,Master,Paid,None,208.2219125615823,69.4073041871941,C
STU11611,Aarohi Kumar,Female,15,nan,83.93416836007509,80.95933727071005,70.8966125079236,95.36189345096717,Music,Master,Free,None,235.79011813870875,78.59670604623625,B
STU11612,Ananya Gupta,Female,16,XYZ International,78.88706962394089,49.62505107724976,76.03405598773968,100.0,Sports,Bachelor,Paid,nan,204.5461766889303,68.1820588963101,C
STU11613,Anaya Singh,Male,15,ABC Public School,63.77131556411587,51.3928883388454,80.42536967012103,80.56550562349227,Debate,Bachelor,Free,None,195.5895735730823,65.19652452436077,C
STU11614,Avni Malhotra,Male,16,ABC Public School,91.20484547263244,73.0426625811131,74.84925188781912,76.83206272710729,Debate,Master,Paid,Completed,239.09675994156467,79.69891998052155,B
STU11615,Ishaan Mukherjee,nan,16,ABC Public School,56.4640791373014,44.2269339291261,57.76869356198239,82.27153203659994,Music,Master,Paid,None,158.4597066284099,52.819902209469966,D
STU11616,Aryan Sharma,Male,15,nan,36.23251007302965,76.61614951807707,41.946400691039415,85.85046047828585,Sports,nan,Paid,Completed,154.79506028214615,51.59835342738205,D
STU11617,Trisha Singh,Male,16,XYZ International,32.26848058698557,38.11109352934584,70.79733180746153,73.64469889793119,Music,Bachelor,Paid,None,141.17690592379296,47.05896864126432,F
STU11618,Diya Joshi,Male,17,Sunshine Secondary,47.28213589106424,84.13126739790462,65.59230395269046,80.41521539015869,Sports,Bachelor,Free,Completed,197.00570724165934,65.66856908055311,C
STU11619,Prisha Menon,Female,15,nan,77.24937114893343,63.49619563292962,56.84913931065258,95.14897253938018,Sports,Master,Paid,None,197.59470609251565,65.86490203083855,C
STU11620,Amaira Iyer,Male,17,City High,55.4779597479892,69.77235723658265,81.9366986892675,86.27380634467272,Music,Bachelor,Free,None,207.18701567383937,69.06233855794646,C
STU11621,Amaira Bose,Female,15,ABC Public School,71.91437962785953,57.52278785011325,53.09307900984014,97.7038602812898,Debate,Bachelor,Paid,Completed,182.53024648781292,60.84341549593764,C
STU11622,Trisha Singh,Male,16,ABC Public School,89.69425075375966,41.42063025688399,,88.64767852861502,Debate,Bachelor,Paid,None,,,
STU11623,Vihaan Iyer,Female,16,City High,48.498545561332904,85.28573390871966,55.078344299790224,74.11082731227081,Sports,Bachelor,Free,None,188.8626237698428,62.95420792328093,C
STU11624,Saanvi Saxena,Female,18,XYZ International,72.17749597693835,86.699819529366,73.60906422699998,79.23986023280241,None,High School,nan,None,232.48637973330432,77.49545991110143,B
STU11625,Amaira Malhotra,Male,18,City High,73.08444608983584,63.07917128714823,83.20769186422346,87.48412063554481,Sports,High School,Paid,Completed,219.37130924120754,73.12376974706918,B
STU11626,Aryan Menon,Female,17,XYZ International,52.08893017290345,77.2670139062761,67.9448002127727,73.77410724038893,None,Bachelor,Free,Completed,197.30074429195224,65.76691476398408,C
STU11627,Trisha Choudhary,Male,16,Sunshine Secondary,85.31316387867625,62.527520117054344,92.27903801408186,72.47680267089393,Sports,Bachelor,Paid,None,240.11972200981245,80.03990733660414,A
STU11628,Pari Das,Male,18,City High,60.684394166757855,72.03885781972745,95.01463590712206,73.07799446634274,None,Master,Free,None,227.73788789360736,75.91262929786912,B
STU11629,Prisha Choudhary,Female,16,Global Academy,59.24370528630486,78.62794878488154,74.84610000023586,90.15804387813816,Music,High School,Paid,Completed,212.7177540714223,70.90591802380743,B
STU11630,Krish Nair,Male,15,Sunshine Secondary,96.67419827626959,75.77118894403424,,81.33759984577462,Debate,Bachelor,Free,None,,,
STU11631,Diya Iyer,Female,18,ABC Public School,,86.77357458773083,84.72850639579823,96.82441631092948,Sports,nan,nan,Completed,,,
STU11632,Reyansh Nair,Male,17,ABC Public School,78.87935824528248,75.26432945987469,78.53311646982587,76.03579617053363,Music,Bachelor,Free,None,232.67680417498303,77.55893472499434,B
STU11633,Ananya Mehta,Male,18,ABC Public School,85.32339397282757,68.39318463854033,77.24691861118252,60.42599732046152,None,Bachelor,Free,nan,230.96349722255042,76.9878324075168,B
STU11634,Aadhya Mukherjee,Male,16,ABC Public School,55.24289000811174,57.34013444971609,65.71116716668695,83.69294881196785,None,Master,Paid,None,178.29419162451478,59.431397208171596,D
STU11635,Anaya Mehta,Female,19,City High,83.74731645580519,61.30092467546511,51.75172589786745,100.0,Sports,Master,Free,Completed,196.79996702913775,65.59998900971259,C
STU11636,Krish Ghosh,Male,19,XYZ International,57.47158827503495,79.34071955415023,55.31885504100627,85.34569416948607,Music,Bachelor,Paid,None,192.13116287019142,64.04372095673047,C
STU11637,Ananya Mukherjee,Female,16,XYZ International,56.83064915992554,46.97442873520234,100.0,71.27906756867131,Sports,Master,Free,Completed,203.80507789512788,67.93502596504263,C
STU11638,Aarav Malhotra,Male,15,nan,60.920000415377956,83.48130224777915,75.86950749366001,68.75723403793253,Sports,High School,nan,None,220.2708101568171,73.4236033856057,B
STU11639,Diya Banerjee,Male,18,ABC Public School,55.66902747582568,64.06398783579654,,96.97901913923491,Sports,Bachelor,Paid,nan,,,
STU11640,Kiara Mehta,Female,19,City High,77.33234648985744,56.53951733828954,87.15992710941491,76.92563228558089,Sports,Master,Paid,None,221.03179093756188,73.67726364585396,B
STU11641,Aadhya Banerjee,Female,15,ABC Public School,69.00815982717583,52.61786152505946,63.00650432565804,100.0,None,Bachelor,Paid,None,184.63252567789334,61.544175225964445,C
STU11642,Pari Malhotra,Male,16,XYZ International,57.63163378074331,77.44114899907741,78.99729920895825,91.54093448851283,Debate,PhD,Paid,Completed,214.07008198877898,71.35669399625966,B
STU11643,Vihaan Choudhary,Female,15,City High,75.11757549732232,67.79502104675355,72.92630440272046,77.30431285595316,None,High School,Paid,None,215.83890094679634,71.94630031559878,B
STU11644,Anaya Iyer,Male,16,Sunshine Secondary,60.87226343920481,90.24271312521748,77.52033001324322,96.6713684431164,None,Bachelor,nan,None,228.63530657766552,76.21176885922183,B
STU11645,Trisha Menon,Female,18,XYZ International,60.07894444452985,50.316940892637106,67.96308156847373,75.76102846736731,Debate,Bachelor,Free,None,178.35896690564067,59.45298896854689,D
STU11646,Krish Kumar,Female,15,ABC Public School,65.73025827352315,59.90570927713392,60.42366831251543,70.52662887555002,Music,Bachelor,Free,Completed,186.0596358631725,62.0198786210575,C
STU11647,Anaya Ghosh,Female,18,XYZ International,71.95190533499326,66.70890378621621,62.12554712232429,76.33254606655555,None,High School,nan,Completed,200.78635624353376,66.92878541451125,C
STU11648,Kiara Kumar,Female,15,ABC Public School,70.84771474066129,57.47400558442092,62.59338957287643,92.68736651590218,Debate,High School,Free,Completed,190.91510989795864,63.638369965986215,C
STU11649,Aryan Kumar,Male,16,ABC Public School,59.551262266207544,68.08566129798524,71.96435625213414,96.37966989001336,Music,nan,Free,Completed,199.60127981632692,66.53375993877565,C
STU11650,Trisha Chatterjee,Female,16,City High,77.70666811159103,72.47301072981726,53.32637783431268,81.03972737132088,None,Master,Paid,Completed,203.50605667572097,67.83535222524033,C
STU11651,Arjun Chakraborty,Female,15,ABC Public School,61.66408773380516,74.78277934781636,57.03085661973489,66.31688688860854,Sports,Bachelor,Paid,Completed,193.4777237013564,64.49257456711881,C
STU11652,Krish Ghosh,Male,16,City High,55.175232670869214,89.08633983238246,73.62629157035043,69.43233538871944,None,Bachelor,Free,None,217.8878640736021,72.62928802453403,B
STU11653,Aarohi Iyer,Male,17,City High,42.97967526848973,49.751385997057874,70.46789946703302,74.32354428140637,Sports,Bachelor,Paid,Completed,163.19896073258062,54.39965357752687,D
STU11654,Krish Joshi,Female,17,XYZ International,79.74767721498532,,74.28277841108039,72.06003120749875,None,Master,Free,None,,,
STU11655,Aarav Mukherjee,Female,18,ABC Public School,65.18585114291011,58.94280052576567,71.4594775880027,87.65430376064566,None,Bachelor,Paid,Completed,195.58812925667849,65.1960430855595,C
STU11656,Vihaan Singh,Male,17,nan,68.16308537765772,74.02018732033018,100.0,100.0,Debate,Master,Free,None,242.1832726979879,80.72775756599596,A
STU11657,Shaurya Choudhary,Female,17,XYZ International,80.68704373549274,74.03865060894266,73.52086120789048,92.95776574025588,None,PhD,Free,Completed,228.24655555232587,76.08218518410862,B
STU11658,Krish Malhotra,Female,19,Global Academy,57.83890652603276,54.18312863474736,67.45104420615269,73.71769155009261,None,Bachelor,Paid,Completed,179.4730793669328,59.8243597889776,D
STU11659,Prisha Sharma,Male,19,XYZ International,44.384011272888074,55.383867203122776,73.21358142433812,78.05624234333445,Music,High School,Paid,None,172.98145990034897,57.66048663344966,D
STU11660,Shivansh Verma,Male,19,City High,66.04671053322828,,84.23946051012396,80.00709320701193,None,Bachelor,Free,None,,,
STU11661,Amaira Mehta,Female,19,XYZ International,69.61942328120443,68.32766315041782,71.40445932747042,88.89214166993087,Music,Master,Paid,None,209.3515457590927,69.78384858636423,C
STU11662,Reyansh Malhotra,Male,16,XYZ International,61.057264007594405,64.92529422975754,80.21674030363495,100.0,None,Bachelor,Paid,Completed,206.1992985409869,68.7330995136623,C
STU11663,Prisha Chatterjee,Male,18,ABC Public School,87.10606367114254,77.21181561684963,76.75255157282659,80.32599620549146,Debate,Master,Free,None,241.07043086081876,80.35681028693959,A
STU11664,Shivansh Verma,Female,18,XYZ International,27.70750148417965,78.24405866206985,68.51501307788827,100.0,Music,Master,Free,None,174.4665732241378,58.15552440804593,D
STU11665,Diya Menon,Female,17,Sunshine Secondary,81.80084956849674,60.58517842217616,73.33050958658342,100.0,Sports,Bachelor,Paid,None,215.71653757725633,71.90551252575212,B
STU11666,Diya Verma,Female,18,Global Academy,76.86730475546338,56.071256073005,91.18706537030491,81.50093133711275,Sports,Bachelor,Free,None,224.1256261987733,74.70854206625776,B
STU11667,Aarav Choudhary,Female,17,ABC Public School,71.85156166550689,50.33313432427301,74.91693954045557,81.24355378938692,None,Bachelor,Paid,None,197.10163553023546,65.70054517674515,C
STU11668,Vihaan Kumar,Male,18,City High,14.96147675796356,68.4683576828208,60.16774770994716,81.39380632608884,Music,High School,Paid,None,143.5975821507315,47.865860716910504,F
STU11669,Aanya Saxena,Male,15,Sunshine Secondary,84.25833174905402,48.075756119920094,68.16587487440549,85.62489985687887,Music,Bachelor,Paid,None,200.4999627433796,66.83332091445986,C
STU11670,Pari Verma,Female,15,Global Academy,49.60348834046172,69.39199841520647,46.62903300320634,81.41820903218174,Music,High School,Paid,None,165.62451975887453,55.208173252958176,D
STU11671,Saanvi Verma,Male,18,ABC Public School,57.3846203242492,85.03571507994215,73.64878448103457,93.84177461389305,Sports,Master,Paid,None,216.06911988522592,72.02303996174197,B
STU11672,Pari Das,Female,16,Sunshine Secondary,62.44111002814897,63.05156321599202,87.74474812539377,69.51168719607219,Music,PhD,Free,None,213.23742136953476,71.07914045651158,B
STU11673,Arjun Malhotra,Male,17,XYZ International,71.11127051977962,,55.90313078239375,79.65377904703888,Music,High School,Paid,None,,,
STU11674,Prisha Iyer,Male,18,City High,74.59142063288824,95.96982683078002,73.79679281409659,88.29174673072235,None,Bachelor,Paid,Completed,244.35804027776487,81.4526800925883,A
STU11675,Trisha Banerjee,Male,17,City High,78.39260831478944,89.13582546862705,83.82518167043143,93.70084507160512,Debate,Bachelor,Free,None,251.3536154538479,83.78453848461596,A
STU11676,Myra Gupta,Female,19,Sunshine Secondary,77.23780265117774,57.295629812224206,85.09366359835781,100.0,None,Master,Free,None,219.62709606175974,73.20903202058658,B
STU11677,Amaira Choudhary,Male,18,Sunshine Secondary,68.79390806319688,69.94618453482565,87.35761406730998,72.10974772369059,None,Bachelor,Paid,None,226.0977066653325,75.3659022217775,B
STU11678,Aryan Chakraborty,Male,16,Sunshine Secondary,71.23883988586387,72.60149539287316,49.58095402385396,78.47957585812745,Sports,High School,Paid,None,193.421289302591,64.47376310086366,C
STU11679,Shaurya Chatterjee,Male,19,ABC Public School,48.638694262666306,70.8512459181665,78.05917145534173,62.33593426772663,None,High School,Free,None,197.54911163617453,65.84970387872484,C
STU11680,Aarohi Malhotra,Female,18,Sunshine Secondary,53.734597897714664,93.40542826797903,53.93321777886474,73.90130992647136,Sports,High School,Paid,None,201.07324394455844,67.02441464818615,C
STU11681,Vihaan Bose,Male,15,ABC Public School,78.43190335512249,69.22121849387189,60.02001436113034,67.31074703065957,Music,PhD,Paid,nan,207.6731362101247,69.22437873670823,C
STU11682,Anaya Singh,Male,18,XYZ International,77.55814230093021,71.32128825883423,81.85346711530207,79.78702604935671,Sports,Bachelor,Free,Completed,230.7328976750665,76.91096589168883,B
STU11683,Ira Bose,Male,15,City High,75.85699124666631,77.64127213204982,73.8965654622194,82.71634407358368,Debate,nan,Paid,Completed,227.39482884093553,75.79827628031184,B
STU11684,Prisha Banerjee,Female,15,City High,57.28374857515209,84.65887602466734,80.71603289087248,89.69454239837562,Music,Bachelor,Free,nan,222.6586574906919,74.2195524968973,B
STU11685,Trisha Reddy,Male,18,City High,78.65738197915543,81.11658872025748,60.85060074237962,82.01400469680078,None,Bachelor,Free,None,220.62457144179254,73.54152381393085,B
STU11686,Vihaan Banerjee,Male,18,City High,,75.53318700836294,89.68323732195452,89.69937080412154,None,Master,Free,None,,,
STU11687,Prisha Bose,Male,15,Sunshine Secondary,81.16039714793409,46.17820272448529,80.26000720609261,86.14074167093943,None,Master,Paid,None,207.59860707851198,69.19953569283733,C
STU11688,Amaira Menon,Female,17,ABC Public School,61.08693798131165,61.16607186318204,82.67157743152151,74.66676794249817,Music,High School,Free,None,204.9245872760152,68.30819575867173,C
STU11689,Rudra Joshi,Female,19,XYZ International,90.26255609510949,79.47189690087379,,68.13726294159122,Debate,High School,Paid,None,,,
STU11690,Myra Chatterjee,Female,16,Sunshine Secondary,42.178368619017725,71.50558176191028,86.05681488255142,90.83681999896066,None,High School,Paid,None,199.74076526347943,66.58025508782647,C
STU11691,Shaurya Verma,Female,18,ABC Public School,91.45106068877783,79.56580087352133,68.20606108031517,100.0,Sports,Master,Paid,None,239.22292264261432,79.74097421420477,B
STU11692,Krish Patel,Female,19,City High,59.578035062548075,94.42032486339747,64.66528475825531,100.0,Sports,Master,nan,None,218.66364468420085,72.88788156140028,B
STU11693,Myra Iyer,Male,19,Global Academy,59.307811159823835,51.52251512916946,79.50556248054794,94.35454701234622,Sports,High School,Paid,None,190.3358887695412,63.445296256513735,C
STU11694,Aarav Choudhary,Female,17,City High,67.92258228478396,83.93074244726417,78.99854129745526,99.57515211944062,Music,High School,Paid,Completed,230.85186602950338,76.95062200983446,B
STU11695,Aadhya Patel,Female,19,Global Academy,54.543816307989545,63.37491152508917,61.83817382691195,89.61459704038936,None,Bachelor,Paid,Completed,179.75690165999066,59.91896721999689,D
STU11696,Diya Malhotra,Female,18,ABC Public School,63.915064980465395,81.09489746984625,96.67561212231024,88.02009385590212,None,Bachelor,Free,None,241.68557457262187,80.56185819087396,A
STU11697,Aadhya Mukherjee,Male,19,Sunshine Secondary,53.935606020937186,67.42290959284635,93.7722069166773,86.11001023791528,Music,Bachelor,Paid,None,215.13072253046084,71.71024084348694,B
STU11698,Vivaan Chakraborty,Female,18,ABC Public School,54.484047035312194,97.77806354450193,79.26042168974124,83.94190355979136,None,nan,Paid,None,231.52253226955537,77.17417742318513,B
STU11699,Aditya Chakraborty,Male,18,XYZ International,,69.82121710766434,77.16484107278026,91.07076555429134,Debate,Master,Paid,Completed,,,
STU11700,Vivaan Iyer,Female,15,ABC Public School,51.47651757044726,59.03280085901628,75.95743471512355,79.79402918635276,Debate,High School,Free,Completed,186.46675314458707,62.155584381529025,C
STU11701,Saanvi Reddy,Male,17,City High,53.47708647491777,73.87824471908475,53.40004048777594,83.52557548412808,Sports,High School,Paid,None,180.75537168177846,60.251790560592816,C
STU11702,Trisha Joshi,Male,16,Global Academy,44.408131253803866,72.53519893005578,73.35368865505755,73.22033717035612,Music,Bachelor,Free,None,190.2970188389172,63.432339612972406,C
STU11703,Ananya Kumar,Male,15,Sunshine Secondary,57.44103980057991,83.93335931754626,73.19449898274898,89.7492666906491,Music,Bachelor,Free,Completed,214.56889810087517,71.52296603362505,B
STU11704,Vihaan Reddy,Male,16,Global Academy,84.67403044585883,74.27273918046896,65.08785976513943,75.40902458853499,None,Master,Paid,None,224.03462939146723,74.67820979715574,B
STU11705,Dhruv Joshi,Female,18,City High,52.310995398455475,100.0,68.28780993598099,85.33744990480213,None,Bachelor,nan,Completed,220.59880533443646,73.53293511147882,B
STU11706,Kabir Banerjee,Male,15,Sunshine Secondary,54.02550102219138,66.44034210436818,43.424491263414325,90.0049109364238,Sports,Bachelor,Free,None,163.89033438997387,54.630111463324624,D
STU11707,Pari Menon,Male,19,City High,67.90882919722303,66.60532070307337,58.832724838500106,90.85891431369814,Sports,Bachelor,Free,None,193.3468747387965,64.44895824626549,C
STU11708,Myra Mukherjee,Female,19,City High,59.438053493007104,,83.06191549808747,92.71508537815434,None,High School,Free,None,,,
STU11709,Saanvi Bose,Male,16,City High,98.42231650024475,69.19935673695848,,82.86708474851945,Music,Bachelor,nan,None,,,
STU11710,Diya Iyer,Female,18,XYZ International,62.562080529856146,71.23482769516136,60.67943177645075,89.86063779389687,Sports,Master,Paid,None,194.47634000146823,64.82544666715607,C
STU11711,Aanya Malhotra,Male,16,Sunshine Secondary,70.02827519326058,71.93694741938229,74.19418385971127,80.13374736887796,Sports,Master,Paid,None,216.15940647235416,72.05313549078473,B
STU11712,Pari Patel,Male,17,ABC Public School,79.15653177198983,68.94062745691599,,65.29126286989776,Sports,High School,Paid,None,,,
STU11713,Atharv Patel,Female,19,City High,78.86866798794276,59.46250296581782,65.75741968926295,90.3030927374156,Music,Bachelor,Paid,Completed,204.08859064302354,68.02953021434118,C
STU11714,Rudra Mukherjee,Female,15,Global Academy,68.49931372336069,55.65668820684703,80.11497812681539,87.98488106864141,Music,Bachelor,Free,None,204.2709800570231,68.09032668567437,C
STU11715,Vivaan Reddy,Male,15,Sunshine Secondary,62.583087699709985,,,95.13323502899135,None,Master,Free,None,,,
STU11716,Diya Sharma,Female,15,Sunshine Secondary,95.36042804568885,83.9815272432916,86.28482386110419,84.74711287128399,nan,Bachelor,Paid,Completed,265.62677915008464,88.54225971669489,A
STU11717,Amaira Sharma,Female,19,City High,63.503595870286,86.9951955968807,56.61059112397652,68.96836634282589,Sports,Master,Paid,Completed,207.10938259114323,69.03646086371441,C
STU11718,Dhruv Reddy,nan,18,City High,58.37464843357279,,,84.08369215635777,Sports,High School,Free,None,,,
STU11719,Aditya Das,Male,19,XYZ International,55.31226517558972,54.817838469456056,75.35447002731374,93.86580564739728,Music,Bachelor,Paid,Completed,185.48457367235952,61.82819122411984,C
STU11720,Vivaan Kumar,Male,19,City High,39.09795195939866,66.86356945556493,73.15447319880523,89.76034808796427,Music,Master,Free,None,179.1159946137688,59.70533153792294,D
STU11721,Ananya Gupta,Female,15,Sunshine Secondary,77.32423628355745,97.28331609378111,71.32411324208003,83.53255427105164,None,Master,Paid,Completed,245.9316656194186,81.97722187313953,A
STU11722,Ira Saxena,Female,19,Sunshine Secondary,29.7789740434876,81.98554969443269,78.9100099224538,68.36440772086817,Music,High School,Free,Completed,190.6745336603741,63.55817788679136,C
STU11723,Arjun Joshi,Male,15,Sunshine Secondary,64.91415738642618,75.71039768145566,60.83220522530716,74.73983045096077,Sports,Bachelor,Paid,None,201.456760293189,67.152253431063,C
STU11724,Anika Mehta,Female,18,ABC Public School,61.92709048592923,81.47758883873597,55.56677266054285,89.77238861851367,None,High School,Free,Completed,198.97145198520806,66.32381732840268,C
STU11725,Ira Das,Male,17,Sunshine Secondary,98.59947788347172,89.56793255877838,65.9987027036553,68.34842847925721,None,Master,Paid,None,254.1661131459054,84.7220377153018,A
STU11726,Aarav Nair,Female,15,Sunshine Secondary,37.5252315692956,51.85987317834032,67.34065729562282,81.81755085243165,Sports,Master,Paid,Completed,156.72576204325873,52.24192068108624,D
STU11727,Dhruv Ghosh,Male,16,XYZ International,51.483450695234644,62.51144183824028,68.59503382730506,85.38422178976423,Sports,High School,Paid,None,182.58992636078,60.863308786926666,C
